user_id,symbol,side,qty,price,fee,timestamp
user_110,XAUUSD,SELL,3.4291,57.6633,0.1977,2025-06-10
user_078,ETHUSD,BUY,2.4415,62.8142,0.1534,2025-07-23
user_133,MSFT,SELL,4.021,283.4111,1.1396,2025-06-16
user_028,AAPL,BUY,3.9056,277.3694,1.0833,2025-04-20
user_154,TSLA,SELL,4.6868,165.7233,0.7767,2025-07-06
user_156,XAUUSD,BUY,7.0576,199.376,1.4071,2025-06-17
user_008,XAUUSD,BUY,2.159,296.792,0.6408,2025-07-29
user_009,ETHUSD,BUY,6.8296,20.347,0.139,2025-05-24
user_191,TSLA,SELL,1.9901,38.5256,0.0767,2025-07-10
user_112,TSLA,SELL,5.7702,155.3692,0.8965,2025-05-24
user_102,TSLA,SELL,5.8817,93.5198,0.5501,2025-06-16
user_189,XAUUSD,BUY,3.0615,115.9115,0.3549,2025-08-01
user_087,MSFT,BUY,2.5721,228.1115,0.5867,2025-05-02
user_011,ETHUSD,BUY,2.4997,10.3186,0.0258,2025-03-17
user_020,AAPL,BUY,4.2436,35.188,0.1493,2025-08-11
user_068,EURUSD,BUY,6.1187,193.0337,1.1811,2025-04-28
user_069,EURUSD,SELL,3.7248,241.5386,0.8997,2025-06-18
user_193,MSFT,BUY,1.0975,36.9781,0.0406,2025-08-10
user_084,EURUSD,SELL,2.9515,263.4002,0.7774,2025-03-30
user_024,GBPUSD,BUY,2.8947,156.1169,0.4519,2025-07-12
user_195,ETHUSD,BUY,5.4066,148.7756,0.8044,2025-04-15
user_138,AAPL,SELL,5.5768,176.0326,0.9817,2025-04-26
user_017,BTCUSD,SELL,4.4341,164.3641,0.7288,2025-06-30
user_197,GBPUSD,BUY,6.8377,45.1366,0.3086,2025-03-02
user_170,MSFT,BUY,7.1656,251.6433,1.8032,2025-07-18
user_006,TSLA,BUY,3.0481,78.4482,0.2391,2025-06-21
user_035,BTCUSD,BUY,2.4703,114.8306,0.2837,2025-04-09
user_070,XAUUSD,BUY,3.8747,125.1853,0.4851,2025-06-23
user_015,GBPUSD,BUY,1.4758,296.038,0.4369,2025-03-26
user_195,MSFT,SELL,4.4289,21.0802,0.0934,2025-05-02
user_051,XAUUSD,SELL,2.9645,251.7497,0.7463,2025-04-06
user_047,XAUUSD,SELL,25.6904,170.6704,4.3846,2025-07-08
user_142,BTCUSD,BUY,9.1712,55.39,0.508,2025-04-08
user_027,EURUSD,BUY,2.8157,180.0814,0.5071,2025-03-11
user_070,TSLA,BUY,2.2063,66.9847,0.1478,2025-05-06
user_073,ETHUSD,SELL,2.6944,45.0099,0.1213,2025-04-26
user_081,AAPL,SELL,7.2478,47.9605,0.3476,2025-06-21
user_165,XAUUSD,BUY,7.3615,235.91,1.7367,2025-06-08
user_176,TSLA,BUY,9.2475,281.5569,2.6037,2025-08-19
user_144,BTCUSD,SELL,2.4316,76.8156,0.1868,2025-06-23
user_030,TSLA,BUY,5.3936,253.4472,1.367,2025-08-12
user_174,XAUUSD,SELL,2.5522,276.4118,0.7055,2025-03-14
user_196,MSFT,BUY,10.6516,196.8252,2.0965,2025-06-22
user_042,MSFT,SELL,2.4763,123.6668,0.3062,2025-07-21
user_058,TSLA,BUY,1.9512,20.1112,0.0392,2025-04-24
user_125,AAPL,BUY,2.1414,123.2862,0.264,2025-03-06
user_089,TSLA,SELL,4.0313,108.4594,0.4372,2025-06-10
user_033,GBPUSD,BUY,6.0651,50.2568,0.3048,2025-03-28
user_031,XAUUSD,BUY,5.8257,113.1326,0.6591,2025-03-13
user_022,BTCUSD,BUY,2.1892,240.5438,0.5266,2025-03-16
user_081,MSFT,BUY,3.2415,213.6324,0.6925,2025-07-07
user_180,BTCUSD,SELL,3.0104,36.2125,0.109,2025-04-07
user_188,AAPL,SELL,2.0297,190.3209,0.3863,2025-08-02
user_042,BTCUSD,SELL,2.9714,175.6764,0.522,2025-08-21
user_156,ETHUSD,SELL,8.9815,273.8458,2.4595,2025-03-15
user_112,EURUSD,BUY,1.8905,116.7175,0.2207,2025-04-12
user_061,XAUUSD,BUY,4.6036,253.7277,1.1681,2025-05-16
user_087,ETHUSD,SELL,9.1218,260.7123,2.3782,2025-04-22
user_012,EURUSD,SELL,8.8079,268.7221,2.3669,2025-06-12
user_200,ETHUSD,SELL,11.0038,228.2934,2.5121,2025-03-12
user_116,BTCUSD,SELL,4.8703,183.9813,0.896,2025-05-21
user_113,MSFT,BUY,5.3039,217.4328,1.1532,2025-06-23
user_016,AAPL,SELL,3.0019,30.4101,0.0913,2025-07-18
user_165,AAPL,BUY,1.8695,104.5557,0.1955,2025-07-02
user_152,BTCUSD,SELL,3.7212,10.3339,0.0385,2025-08-04
user_155,MSFT,BUY,7.8297,187.7769,1.4702,2025-07-10
user_193,MSFT,SELL,1.089,200.7297,0.2186,2025-03-11
user_150,XAUUSD,BUY,3.0776,40.5421,0.1248,2025-08-24
user_160,XAUUSD,BUY,5.6183,256.2035,1.4394,2025-07-08
user_046,XAUUSD,BUY,4.0629,294.5193,1.1966,2025-04-11
user_137,XAUUSD,SELL,8.4824,33.7261,0.2861,2025-03-25
user_101,MSFT,BUY,7.3127,108.252,0.7916,2025-05-12
user_182,XAUUSD,BUY,1.7506,278.8699,0.4882,2025-02-26
user_010,GBPUSD,SELL,4.2618,179.3055,0.7642,2025-06-13
user_140,GBPUSD,BUY,2.6198,197.5548,0.5176,2025-04-06
user_172,BTCUSD,SELL,2.6016,253.8858,0.6605,2025-04-14
user_154,GBPUSD,BUY,1.8207,62.5081,0.1138,2025-03-10
user_111,AAPL,BUY,4.6839,229.8453,1.0766,2025-07-07
user_145,GBPUSD,BUY,8.601,215.5142,1.8536,2025-05-16
user_095,AAPL,BUY,4.9338,260.9783,1.2876,2025-06-21
user_012,XAUUSD,SELL,1.7619,132.4743,0.2334,2025-07-17
user_112,BTCUSD,BUY,3.9318,47.1218,0.1853,2025-04-29
user_045,GBPUSD,SELL,5.4841,119.8832,0.6575,2025-04-06
user_126,TSLA,BUY,3.7659,261.089,0.9832,2025-06-21
user_107,TSLA,BUY,4.8814,264.969,1.2934,2025-03-01
user_137,AAPL,SELL,2.7362,218.7446,0.5985,2025-08-18
user_181,EURUSD,SELL,3.5204,96.8961,0.3411,2025-02-28
user_016,TSLA,BUY,3.3985,148.1537,0.5035,2025-04-25
user_069,XAUUSD,BUY,9.6954,234.4833,2.2734,2025-06-29
user_120,XAUUSD,BUY,2.2143,115.9762,0.2568,2025-03-11
user_109,XAUUSD,SELL,1.16,113.3655,0.1315,2025-04-27
user_134,AAPL,BUY,9.2728,111.7217,1.036,2025-04-11
user_180,XAUUSD,BUY,4.347,159.6551,0.694,2025-08-17
user_169,XAUUSD,BUY,1.9763,86.8692,0.1717,2025-06-08
user_038,XAUUSD,BUY,6.905,280.3569,1.9359,2025-04-01
user_049,MSFT,BUY,5.6911,196.0774,1.1159,2025-06-09
user_008,XAUUSD,BUY,10.8209,13.6433,0.1476,2025-07-19
user_119,EURUSD,SELL,4.552,165.9962,0.7556,2025-03-17
user_043,XAUUSD,BUY,17.0349,111.03,1.8914,2025-07-20
user_130,TSLA,SELL,3.7853,142.6715,0.5401,2025-08-11
user_055,BTCUSD,SELL,5.6977,20.5494,0.1171,2025-03-07
user_191,MSFT,BUY,6.2143,76.7217,0.4768,2025-08-04
user_012,GBPUSD,SELL,26.2521,224.7015,5.8989,2025-07-15
user_099,MSFT,BUY,3.1448,140.9101,0.4431,2025-03-02
user_169,EURUSD,SELL,3.0893,89.4526,0.2763,2025-08-14
user_059,GBPUSD,SELL,6.2946,197.0367,1.2403,2025-05-02
user_060,EURUSD,BUY,1.8879,248.2325,0.4686,2025-06-30
user_020,TSLA,SELL,2.6103,85.7316,0.2238,2025-05-16
user_106,GBPUSD,BUY,3.7251,294.1016,1.0956,2025-08-13
user_072,GBPUSD,BUY,10.5803,7.1706,0.0759,2025-07-09
user_068,EURUSD,SELL,6.2973,157.8707,0.9942,2025-07-29
user_107,BTCUSD,SELL,4.2459,276.6274,1.1745,2025-05-22
user_147,TSLA,BUY,2.983,290.6836,0.8671,2025-07-07
user_063,AAPL,SELL,1.147,283.78,0.3255,2025-08-14
user_119,GBPUSD,SELL,13.8088,203.7149,2.8131,2025-08-24
user_140,TSLA,SELL,3.9167,75.8723,0.2972,2025-03-19
user_020,BTCUSD,SELL,2.6089,143.5923,0.3746,2025-07-19
user_062,BTCUSD,SELL,15.8989,110.2473,1.7528,2025-06-30
user_119,MSFT,SELL,1.9334,53.4598,0.1034,2025-06-23
user_189,ETHUSD,BUY,8.7832,200.8836,1.7644,2025-07-18
user_115,XAUUSD,SELL,4.0907,104.8185,0.4288,2025-04-06
user_025,XAUUSD,SELL,6.2877,290.52,1.8267,2025-08-03
user_084,EURUSD,BUY,5.6016,267.5017,1.4984,2025-08-07
user_148,ETHUSD,BUY,6.2304,13.2131,0.0823,2025-05-13
user_143,XAUUSD,BUY,17.058,77.7637,1.3265,2025-05-25
user_022,EURUSD,SELL,15.0452,169.3893,2.5485,2025-05-15
user_077,BTCUSD,SELL,2.6858,224.0776,0.6018,2025-07-03
user_133,ETHUSD,SELL,5.471,31.002,0.1696,2025-08-14
user_024,BTCUSD,SELL,1.4691,127.0313,0.1866,2025-05-28
user_052,AAPL,SELL,6.6648,297.2396,1.981,2025-03-30
user_106,AAPL,BUY,7.711,86.9779,0.6707,2025-06-27
user_075,GBPUSD,BUY,1.168,134.9779,0.1577,2025-04-08
user_104,XAUUSD,SELL,4.0019,257.8003,1.0317,2025-04-13
user_045,TSLA,SELL,6.2804,65.0358,0.4085,2025-08-17
user_155,XAUUSD,SELL,5.0063,262.6415,1.3149,2025-07-03
user_096,XAUUSD,BUY,1.9543,156.0661,0.305,2025-05-24
user_141,TSLA,BUY,2.069,282.5036,0.5845,2025-02-28
user_180,ETHUSD,BUY,3.7318,257.6887,0.9616,2025-04-25
user_172,BTCUSD,SELL,3.1445,121.8361,0.3831,2025-04-18
user_069,EURUSD,BUY,3.3163,118.738,0.3938,2025-07-26
user_059,TSLA,BUY,1.8137,275.0478,0.4989,2025-05-02
user_030,AAPL,BUY,4.1323,296.5693,1.2255,2025-05-05
user_174,EURUSD,BUY,10.6392,142.2569,1.5135,2025-08-23
user_133,MSFT,BUY,1.999,284.5317,0.5688,2025-06-17
user_116,AAPL,BUY,3.5544,231.2204,0.8218,2025-07-26
user_080,ETHUSD,BUY,5.8458,217.8275,1.2734,2025-05-01
user_033,MSFT,SELL,1.5948,282.6773,0.4508,2025-07-02
user_050,XAUUSD,SELL,4.1569,233.5225,0.9707,2025-04-30
user_056,BTCUSD,SELL,7.5556,170.8327,1.2907,2025-06-29
user_053,BTCUSD,BUY,2.2341,42.2106,0.0943,2025-03-17
user_080,TSLA,SELL,4.3998,161.2124,0.7093,2025-03-27
user_036,XAUUSD,BUY,7.1978,290.8003,2.0931,2025-04-05
user_161,MSFT,BUY,16.3594,147.8429,2.4186,2025-05-22
user_044,XAUUSD,SELL,4.2661,253.1234,1.0798,2025-06-07
user_120,AAPL,BUY,2.6428,299.0705,0.7904,2025-05-15
user_085,XAUUSD,BUY,1.3601,272.4627,0.3706,2025-04-03
user_140,GBPUSD,BUY,2.6552,61.4164,0.1631,2025-03-27
user_071,BTCUSD,BUY,1.7591,17.1193,0.0301,2025-06-26
user_112,EURUSD,SELL,11.2736,107.4501,1.2113,2025-04-15
user_136,BTCUSD,BUY,6.9136,284.8932,1.9696,2025-05-24
user_072,XAUUSD,BUY,2.0688,84.0739,0.1739,2025-06-22
user_033,EURUSD,SELL,2.5597,280.5397,0.7181,2025-07-03
user_147,BTCUSD,SELL,4.2243,231.0736,0.9761,2025-06-25
user_148,MSFT,SELL,7.5177,196.0183,1.4736,2025-04-15
user_109,GBPUSD,SELL,5.4795,290.8386,1.5937,2025-03-03
user_103,GBPUSD,SELL,5.1559,157.5539,0.8123,2025-04-29
user_033,MSFT,SELL,4.5768,39.534,0.1809,2025-03-25
user_074,BTCUSD,BUY,2.1293,179.7856,0.3828,2025-05-12
user_104,TSLA,SELL,4.2574,147.3355,0.6273,2025-07-14
user_042,TSLA,BUY,3.9593,285.3986,1.13,2025-03-22
user_070,AAPL,SELL,1.7462,118.1647,0.2063,2025-05-30
user_069,XAUUSD,BUY,11.0676,183.1189,2.0267,2025-07-28
user_061,XAUUSD,BUY,2.8472,93.1832,0.2653,2025-03-23
user_001,BTCUSD,BUY,1.7712,289.9763,0.5136,2025-07-16
user_183,MSFT,SELL,3.1215,43.5371,0.1359,2025-07-27
user_195,BTCUSD,BUY,3.4744,70.425,0.2447,2025-04-29
user_192,AAPL,BUY,3.8893,235.239,0.9149,2025-07-02
user_176,TSLA,BUY,3.441,30.006,0.1033,2025-06-26
user_150,EURUSD,BUY,4.0206,243.2496,0.978,2025-06-22
user_145,MSFT,SELL,4.436,257.0821,1.1404,2025-06-14
user_156,MSFT,BUY,4.3003,206.5368,0.8882,2025-03-11
user_007,AAPL,BUY,5.1324,155.0013,0.7955,2025-07-11
user_036,BTCUSD,SELL,5.3236,73.706,0.3924,2025-05-05
user_168,TSLA,BUY,5.4071,294.3245,1.5914,2025-03-17
user_016,BTCUSD,BUY,6.28,50.9293,0.3198,2025-08-05
user_199,GBPUSD,BUY,2.6767,238.7992,0.6392,2025-07-06
user_174,AAPL,BUY,2.7308,60.1377,0.1642,2025-07-18
user_054,GBPUSD,SELL,7.5408,168.613,1.2715,2025-05-17
user_051,ETHUSD,SELL,3.1757,270.9812,0.8606,2025-05-01
user_168,MSFT,SELL,3.7638,202.448,0.762,2025-04-06
user_133,BTCUSD,BUY,3.5722,267.0403,0.9539,2025-06-16
user_177,BTCUSD,BUY,15.8869,60.6075,0.9629,2025-05-15
user_164,AAPL,BUY,2.4319,242.4652,0.5897,2025-06-20
user_073,TSLA,BUY,2.4071,169.9453,0.4091,2025-03-18
user_065,MSFT,BUY,4.0288,153.3211,0.6177,2025-08-17
user_117,MSFT,BUY,3.631,103.5609,0.376,2025-07-15
user_139,TSLA,BUY,2.0583,158.9401,0.3271,2025-03-29
user_019,ETHUSD,BUY,3.8375,229.4968,0.8807,2025-03-22
user_067,XAUUSD,BUY,4.0944,215.3392,0.8817,2025-05-17
user_147,MSFT,BUY,2.9977,227.7051,0.6826,2025-03-02
user_179,BTCUSD,SELL,3.7048,286.7767,1.0625,2025-05-18
user_187,AAPL,BUY,2.5608,59.2248,0.1517,2025-03-21
user_006,MSFT,SELL,2.0609,175.1962,0.3611,2025-03-26
user_135,XAUUSD,BUY,3.1621,210.6188,0.666,2025-04-09
user_105,AAPL,BUY,2.232,170.2342,0.38,2025-04-22
user_161,EURUSD,SELL,1.8572,170.8227,0.3173,2025-06-26
user_053,XAUUSD,SELL,1.334,6.7301,0.009,2025-08-09
user_038,XAUUSD,BUY,4.6237,276.4113,1.278,2025-04-05
user_143,ETHUSD,BUY,3.1025,84.8517,0.2633,2025-07-18
user_073,GBPUSD,BUY,7.5705,265.1041,2.007,2025-03-23
user_154,TSLA,SELL,1.2548,282.8621,0.3549,2025-03-09
user_023,EURUSD,SELL,3.2499,202.4005,0.6578,2025-04-28
user_136,EURUSD,BUY,4.6103,126.0396,0.5811,2025-03-13
user_091,BTCUSD,SELL,2.7697,61.3633,0.17,2025-03-01
user_043,EURUSD,SELL,3.956,238.2015,0.9423,2025-03-14
user_098,TSLA,SELL,1.3392,118.2856,0.1584,2025-04-18
user_159,TSLA,BUY,3.1356,257.0479,0.806,2025-05-11
user_175,MSFT,SELL,2.4403,39.663,0.0968,2025-08-24
user_129,EURUSD,BUY,7.0668,79.3395,0.5607,2025-04-23
user_186,EURUSD,BUY,4.4356,162.3767,0.7202,2025-03-06
user_085,AAPL,SELL,6.4395,180.9361,1.1651,2025-08-22
user_015,TSLA,SELL,8.1328,159.3694,1.2961,2025-04-04
user_053,AAPL,SELL,2.9934,39.4406,0.1181,2025-05-05
user_135,XAUUSD,BUY,4.3245,281.2882,1.2164,2025-06-26
user_009,XAUUSD,BUY,2.1231,95.9639,0.2037,2025-05-18
user_056,AAPL,BUY,5.0341,78.1047,0.3932,2025-07-06
user_071,GBPUSD,SELL,5.488,15.7205,0.0863,2025-07-23
user_133,XAUUSD,BUY,4.8287,63.9026,0.3086,2025-05-25
user_095,TSLA,SELL,2.9916,114.5249,0.3426,2025-06-13
user_042,ETHUSD,BUY,11.8327,38.4032,0.4544,2025-06-02
user_125,XAUUSD,BUY,4.0881,124.8781,0.5105,2025-03-04
user_180,MSFT,SELL,23.6035,246.4164,5.8163,2025-06-15
user_163,EURUSD,SELL,2.1297,55.6451,0.1185,2025-08-18
user_021,ETHUSD,SELL,5.8132,168.9819,0.9823,2025-03-02
user_011,AAPL,BUY,7.2049,211.3607,1.5228,2025-03-07
user_168,MSFT,SELL,2.152,201.4007,0.4334,2025-03-27
user_045,ETHUSD,SELL,3.4758,159.7783,0.5554,2025-03-15
user_005,ETHUSD,SELL,1.753,272.5256,0.4777,2025-06-30
user_082,MSFT,SELL,8.344,178.2741,1.4875,2025-06-29
user_041,BTCUSD,BUY,3.8145,228.125,0.8702,2025-05-03
user_193,GBPUSD,SELL,2.4462,239.2697,0.5853,2025-07-03
user_106,MSFT,SELL,7.2662,83.9622,0.6101,2025-03-21
user_110,EURUSD,BUY,4.023,126.1266,0.5074,2025-06-27
user_077,BTCUSD,SELL,6.6301,31.1881,0.2068,2025-05-11
user_044,MSFT,BUY,5.2296,260.1735,1.3606,2025-07-26
user_134,ETHUSD,SELL,2.2717,75.6141,0.1718,2025-08-13
user_170,EURUSD,BUY,2.9354,128.3007,0.3766,2025-03-30
user_022,XAUUSD,SELL,2.4828,44.8187,0.1113,2025-04-05
user_143,ETHUSD,BUY,2.0538,92.3721,0.1897,2025-06-05
user_050,MSFT,SELL,1.5278,107.282,0.1639,2025-06-04
user_060,GBPUSD,SELL,13.6475,225.2034,3.0735,2025-04-23
user_068,GBPUSD,SELL,4.7753,102.9402,0.4916,2025-04-29
user_181,ETHUSD,BUY,5.2095,224.6104,1.1701,2025-05-16
user_161,MSFT,SELL,7.8089,77.6727,0.6065,2025-04-20
user_146,AAPL,SELL,2.919,23.6598,0.0691,2025-07-10
user_100,ETHUSD,BUY,1.8194,168.8123,0.3071,2025-07-15
user_051,ETHUSD,BUY,6.2619,160.636,1.0059,2025-05-24
user_018,GBPUSD,BUY,1.9742,259.9989,0.5133,2025-03-13
user_183,EURUSD,BUY,6.1679,96.2637,0.5937,2025-07-15
user_155,MSFT,SELL,1.6782,165.3279,0.2775,2025-08-08
user_074,AAPL,BUY,1.9009,26.4572,0.0503,2025-04-17
user_039,EURUSD,BUY,2.7603,204.7262,0.5651,2025-04-21
user_186,XAUUSD,SELL,6.0221,241.9476,1.457,2025-06-03
user_151,ETHUSD,BUY,10.711,200.2488,2.1449,2025-05-10
user_103,GBPUSD,SELL,5.2044,109.8813,0.5719,2025-07-03
user_007,MSFT,SELL,2.8205,173.5078,0.4894,2025-03-28
user_090,ETHUSD,BUY,7.0024,224.8923,1.5748,2025-04-29
user_032,AAPL,SELL,1.6525,140.5071,0.2322,2025-07-08
user_032,TSLA,SELL,2.3375,246.2992,0.5757,2025-04-12
user_036,BTCUSD,SELL,4.2535,200.1325,0.8513,2025-06-21
user_071,GBPUSD,SELL,6.3936,271.4657,1.7356,2025-07-01
user_123,TSLA,SELL,3.578,214.1255,0.7661,2025-05-25
user_170,ETHUSD,SELL,3.3615,248.0046,0.8337,2025-07-23
user_120,XAUUSD,SELL,3.4751,31.3553,0.109,2025-06-09
user_044,AAPL,SELL,7.7622,134.1455,1.0413,2025-06-24
user_034,BTCUSD,SELL,2.5718,232.8189,0.5988,2025-04-24
user_098,TSLA,BUY,2.2541,27.2805,0.0615,2025-05-17
user_192,TSLA,SELL,3.4437,180.8389,0.6228,2025-05-21
user_162,XAUUSD,SELL,8.5014,31.4474,0.2673,2025-08-03
user_071,TSLA,BUY,2.7346,288.6554,0.7894,2025-06-16
user_175,GBPUSD,BUY,3.4688,243.1422,0.8434,2025-03-18
user_028,EURUSD,BUY,1.6388,280.3693,0.4595,2025-08-12
user_113,XAUUSD,SELL,3.5526,106.656,0.3789,2025-06-11
user_122,XAUUSD,BUY,4.6365,283.4134,1.314,2025-03-19
user_059,EURUSD,SELL,1.9758,6.1299,0.0121,2025-08-04
user_038,GBPUSD,BUY,7.7719,145.7474,1.1327,2025-07-14
user_044,EURUSD,BUY,4.6006,298.3965,1.3728,2025-05-26
user_157,XAUUSD,SELL,2.9723,297.8855,0.8854,2025-03-28
user_129,GBPUSD,BUY,4.6213,125.3288,0.5792,2025-08-03
user_023,TSLA,BUY,5.3944,94.7707,0.5112,2025-04-14
user_026,ETHUSD,SELL,1.4217,30.505,0.0434,2025-05-17
user_120,GBPUSD,SELL,4.7289,299.7662,1.4176,2025-05-13
user_048,EURUSD,SELL,8.2978,89.6198,0.7436,2025-04-04
user_145,GBPUSD,BUY,2.5522,53.3988,0.1363,2025-04-01
user_147,AAPL,BUY,3.0078,89.13,0.2681,2025-06-30
user_050,ETHUSD,BUY,3.2926,38.288,0.1261,2025-04-19
user_080,GBPUSD,SELL,6.4397,261.6574,1.685,2025-03-30
user_026,BTCUSD,BUY,2.1548,131.8002,0.284,2025-04-04
user_181,MSFT,BUY,5.2419,89.741,0.4704,2025-08-22
user_052,AAPL,SELL,3.3278,296.8376,0.9878,2025-06-17
user_007,TSLA,BUY,11.0775,21.1498,0.2343,2025-05-19
user_179,ETHUSD,SELL,3.4388,153.4244,0.5276,2025-07-23
user_156,EURUSD,BUY,1.0825,98.2011,0.1063,2025-07-31
user_185,TSLA,SELL,5.8607,281.9222,1.6523,2025-05-12
user_104,TSLA,SELL,5.0798,242.5025,1.2319,2025-08-01
user_129,AAPL,SELL,4.4841,248.637,1.1149,2025-03-12
user_130,ETHUSD,BUY,8.1446,94.5337,0.7699,2025-03-27
user_123,GBPUSD,BUY,1.5232,142.8793,0.2176,2025-07-19
user_123,MSFT,SELL,2.3562,89.246,0.2103,2025-08-01
user_099,MSFT,BUY,3.9442,33.9231,0.1338,2025-07-27
user_084,ETHUSD,BUY,4.3425,160.4111,0.6966,2025-05-27
user_019,TSLA,BUY,3.6178,132.809,0.4805,2025-06-14
user_044,GBPUSD,BUY,1.6512,240.9091,0.3978,2025-08-10
user_166,AAPL,BUY,3.0243,103.4427,0.3128,2025-05-18
user_172,TSLA,SELL,10.5209,98.3583,1.0348,2025-06-01
user_105,XAUUSD,BUY,2.1007,74.492,0.1565,2025-08-05
user_074,TSLA,BUY,3.8934,280.0887,1.0905,2025-04-06
user_155,AAPL,SELL,5.2539,147.2564,0.7737,2025-05-07
user_107,MSFT,BUY,6.3205,158.4955,1.0018,2025-05-25
user_075,XAUUSD,SELL,5.843,63.1866,0.3692,2025-06-08
user_150,XAUUSD,BUY,2.9029,67.9936,0.1974,2025-07-01
user_169,BTCUSD,BUY,2.3508,279.8056,0.6578,2025-07-16
user_176,ETHUSD,SELL,11.1419,31.2579,0.3483,2025-06-10
user_110,ETHUSD,SELL,6.722,271.7135,1.8265,2025-03-03
user_148,XAUUSD,BUY,4.112,51.1761,0.2104,2025-05-17
user_095,AAPL,BUY,9.1213,52.0215,0.4745,2025-03-05
user_163,AAPL,BUY,1.6364,290.5665,0.4755,2025-08-07
user_199,TSLA,SELL,1.825,181.7083,0.3316,2025-08-06
user_083,MSFT,SELL,1.0977,26.1619,0.0287,2025-05-16
user_044,BTCUSD,BUY,4.3134,10.7234,0.0463,2025-02-28
user_198,ETHUSD,BUY,4.4353,101.467,0.45,2025-08-11
user_124,TSLA,BUY,1.7391,273.3281,0.4753,2025-06-21
user_023,BTCUSD,BUY,6.5659,191.9974,1.2606,2025-05-01
user_153,BTCUSD,BUY,1.3026,120.8875,0.1575,2025-04-15
user_154,ETHUSD,SELL,4.8885,57.9971,0.2835,2025-06-10
user_194,XAUUSD,SELL,5.588,153.4064,0.8572,2025-07-23
user_003,XAUUSD,SELL,4.283,29.4598,0.1262,2025-04-10
user_059,EURUSD,SELL,1.6178,257.4979,0.4166,2025-06-21
user_067,XAUUSD,BUY,8.0862,133.2301,1.0773,2025-08-18
user_169,MSFT,SELL,2.9567,231.7854,0.6853,2025-07-06
user_160,ETHUSD,BUY,2.962,83.3483,0.2469,2025-05-26
user_110,TSLA,SELL,2.6494,99.8975,0.2647,2025-08-01
user_178,AAPL,SELL,5.9701,142.3187,0.8497,2025-05-05
user_015,EURUSD,BUY,2.8801,49.0728,0.1413,2025-07-22
user_067,EURUSD,SELL,1.9988,155.4456,0.3107,2025-04-29
user_179,ETHUSD,SELL,7.0681,279.3516,1.9745,2025-06-13
user_065,XAUUSD,SELL,3.8395,118.1524,0.4536,2025-07-13
user_126,ETHUSD,BUY,7.2308,242.9788,1.7569,2025-06-08
user_046,MSFT,BUY,4.0066,6.0786,0.0244,2025-08-23
user_048,XAUUSD,BUY,2.553,72.7663,0.1858,2025-08-08
user_091,XAUUSD,SELL,1.3988,63.8736,0.0893,2025-05-26
user_074,BTCUSD,BUY,4.3242,82.4405,0.3565,2025-06-04
user_129,EURUSD,BUY,3.2967,20.4424,0.0674,2025-06-04
user_101,MSFT,SELL,6.1273,256.1893,1.5697,2025-05-17
user_170,ETHUSD,BUY,2.8073,147.5045,0.4141,2025-04-02
user_139,BTCUSD,SELL,4.9783,64.1666,0.3194,2025-07-26
user_157,AAPL,SELL,3.9117,68.531,0.2681,2025-08-08
user_185,ETHUSD,BUY,2.4342,116.9129,0.2846,2025-04-11
user_018,MSFT,SELL,2.9312,273.6961,0.8023,2025-05-25
user_032,MSFT,BUY,1.8042,280.6512,0.5064,2025-06-21
user_075,BTCUSD,BUY,11.7154,19.2969,0.2261,2025-03-19
user_078,BTCUSD,SELL,4.9135,186.588,0.9168,2025-04-19
user_163,ETHUSD,BUY,1.7434,16.6695,0.0291,2025-07-28
user_147,XAUUSD,SELL,11.2769,210.9308,2.3786,2025-06-27
user_042,TSLA,BUY,2.0858,193.2513,0.4031,2025-05-17
user_179,AAPL,BUY,2.781,130.9982,0.3643,2025-08-02
user_062,BTCUSD,SELL,3.4332,42.9826,0.1476,2025-08-22
user_041,TSLA,SELL,3.9671,98.5915,0.3911,2025-03-05
user_153,AAPL,SELL,6.0242,231.0597,1.3919,2025-04-29
user_194,BTCUSD,BUY,1.2456,244.5305,0.3046,2025-03-27
user_017,MSFT,BUY,4.0038,260.8099,1.0442,2025-05-23
user_075,EURUSD,SELL,3.3334,172.0652,0.5736,2025-03-14
user_090,EURUSD,BUY,4.3704,230.172,1.0059,2025-07-29
user_127,MSFT,BUY,3.2413,265.3361,0.86,2025-03-12
user_036,MSFT,BUY,3.0038,10.9359,0.0328,2025-06-11
user_009,BTCUSD,SELL,3.6623,136.7978,0.501,2025-06-30
user_094,EURUSD,SELL,10.827,7.0935,0.0768,2025-08-12
user_147,EURUSD,SELL,3.0362,164.5259,0.4995,2025-03-07
user_035,ETHUSD,SELL,7.8412,204.8037,1.6059,2025-04-21
user_102,EURUSD,SELL,4.2617,161.7453,0.6893,2025-03-27
user_139,GBPUSD,BUY,4.1457,122.9173,0.5096,2025-08-10
user_083,TSLA,SELL,4.3951,92.9544,0.4085,2025-06-11
user_190,BTCUSD,SELL,5.2436,42.307,0.2218,2025-07-23
user_166,MSFT,BUY,3.1689,199.8386,0.6333,2025-06-26
user_179,BTCUSD,SELL,7.4855,143.8908,1.0771,2025-08-01
user_115,XAUUSD,SELL,5.2515,22.9015,0.1203,2025-07-03
user_198,TSLA,BUY,1.8862,126.936,0.2394,2025-08-04
user_159,XAUUSD,SELL,1.0869,225.8583,0.2455,2025-03-20
user_189,AAPL,BUY,10.5876,249.2379,2.6388,2025-03-25
user_156,TSLA,BUY,4.4783,280.7725,1.2574,2025-07-27
